file,url,status,words_before,words_after,diagnosis
2026-07-02-bon-ipn-namclear-instant-payments-pact-techafricanews.md,https://techafricanews.com/2026/07/02/bank-of-namibia-ipn-and-namclear-sign-pact-to-strengthen-instant-payments/,full,125,389,likely-summary
2026-07-02-o-mari-effect-mobile-money-war-cashout.md,https://www.equityaxis.net/post/19212/2026/7/the-o-mari-effect-zimbabwe-s-mobile-money-war-goes-physical-as-netone-remains-idle,full,219,2353,likely-summary
2026-07-02-sarb-payments-first-over-cbdc.md,https://www.mondaq.com/southafrica/financial-services/1801688/payments-first-why-the-sarb-is-prioritising-digital-infrastructure-over-a-retail-cbdc,kept,1011,886,likely-summary | stored longer (1011)
2026-07-02-state-secrets-whatsapp-bill-nation.md,https://nation.africa/kenya/news/new-bill-sharing-state-secrets-on-whatsapp-emails-could-land-you-in-jail-5516338,full,820,1144,likely-verbatim | http 403
2026-07-02-uganda-outlines-next-ict-goals-ucc-stats.md,https://itweb.africa/article/uganda-outlines-next-ict-goals/KzQenqjyXWdMZd2r,full,135,432,likely-summary
2026-07-03-powertel-paratus-digital-highway.md,https://www.newsday.co.zw/local-news/article/200057978/powertel-join-paratus-zimbabwe-to-launch-new-digital-highway,full,231,794,likely-summary
2026-07-04-comesa-seychelles-eco-launch.md,https://www.comesa.int/seychelles-national-launch-of-the-e-co-official-statement-by-the-guest-of-honour-the-principal-secretary-for-trade-ms-natalie-edmond/,full,196,601,likely-summary
2026-07-04-yas-invests-sh1-trillion-digital-transformation.md,https://www.thecitizen.co.tz/tanzania/business/yas-invests-sh1-trillion-to-deepen-tanzania-s-digital-transformation-drive-5517752,full,220,627,ambiguous
2026-07-05-eastern-province-land-registration-newtimes.md,https://www.newtimes.co.rw/article/37136/news/rwanda/eastern-province-land-registration-drive-delivers-titles-reduces-disputes,failed,155,40,likely-summary | extract too short | extract too short | extract too short
2026-07-05-egypt-cabinet-giant-data-centres-ai-youm7.md,https://www.youm7.com/story/2026/7/5/%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%AA%D8%AA%D9%88%D8%B3%D8%B9-%D9%81%D9%8A-%D8%AA%D8%B4%D9%8A%D9%8A%D8%AF-%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D9%82-%D9%84%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A/7472023,full,120,355,likely-summary
2026-07-05-eswatini-digital-progress-earns-continental-spotlight.md,https://www.times.co.sz/news/readmore.php?bhsadjgfoh=Eswatini%E2%80%99s+digital+progress+earns+continental+spotlight&yiphi=4446&bvhdgsj=News,full,335,1456,likely-summary
2026-07-05-google-r2bn-ai-hub.md,https://southafricanews24.com/2026/07/06/google-confirms-r2-billion-ai-hub-in-south-africa-what-changes-next/,full,989,1314,likely-verbatim
2026-07-05-lapresse-tunisia-data-center-ai-market.md,https://www.lapresse.tn/2026/07/05/la-tunisie-sur-le-radar-dun-marche-des-data-centers-et-de-lia-a-plusieurs-milliards-de-dollars/,full,320,887,likely-summary
2026-07-05-zanzibar-positions-africas-technology-innovation-hub.md,https://www.thecitizen.co.tz/tanzania/zanzibar/zanzibar-positions-itself-as-africa-s-technology-and-innovation-hub-5518692,full,235,666,ambiguous
2026-07-06-digital-id-cards-september-launch-times.md,https://times.mw/digital-ids-poised-to-go-live-in-september/,full,188,467,likely-summary
2026-07-06-eswatini-champions-human-centred-ai.md,https://independentnews.co.sz/45686/business/eswatini-champions-human-centred-ai-and-how-to-guide-its-transformation-responsibly/,full,297,705,likely-summary
2026-07-06-ey-mena-egypt-ito-delivery-centre-itida-techafricanews.md,https://techafricanews.com/2026/07/06/ey-mena-chooses-egypt-for-regional-it-outsourcing-delivery-center/,full,92,601,likely-summary
2026-07-06-malatsi-starlink-lobbying-allegations.md,https://www.itweb.co.za/article/malatsi-addresses-starlink-lobbying-allegations/6GxRKqYQZzQqb3Wj,full,721,705,likely-verbatim
2026-07-06-nti-cybersecurity-academy-6000-trainees-ahram.md,https://gate.ahram.org.eg/News/5725761.aspx,failed,83,17,likely-summary | TimeoutError | extract too short | extract too short
2026-07-06-popia-five-years-nobody-accountable.md,https://transformpublicrelations.com/2026/07/06/popia-five-years-later-why-is-nobody-being-held-accountable/,full,957,1023,likely-verbatim
2026-07-06-sa-building-own-cloud-ramaphosa.md,https://mybroadband.co.za/news/cloud-hosting/656975-south-africa-building-its-own-cloud-infrastructure-says-ramaphosa.html,failed,875,,likely-verbatim | http 403 | http 403 | http 403
2026-07-06-seneweb-programme-employabilite-non-voyants.md,https://www.seneweb.com/fr/news/Technologie/informatique-et-intelligence-artificielle-un-programme-pour-renforcer-lemployabilite-des-non-voyants_n_497443.html,full,155,1246,likely-summary
2026-07-06-seychellestimes-airtel-5g.md,https://theseychellestimes.com/2026/07/06/airtel-seychelles-5g-launch/,full,205,681,likely-summary
2026-07-06-sita-r2bn-irregular-spending.md,https://www.citizen.co.za/news/sita-investigation-flags-r2bn-irregular-spending-and-governance-weaknesses/,full,846,804,likely-verbatim
2026-07-06-wearetech-data-ai-governance-blueprint.md,https://www.wearetech.africa/en/fils-uk/news/tech/senegal-elevates-data-and-ai-as-core-pillars-of-public-governance-reform,full,167,524,likely-summary
2026-07-07-biometric-case-management-migration.md,https://www.biometricupdate.com/202607/south-africa-tenders-biometric-case-management-system-for-migration-enforcement,full,526,976,ambiguous
2026-07-07-digital-sovereignty-key-ramaphosa.md,https://www.citizen.co.za/lifestyle/technology/digital-sovereignty-key-south-africas-future-ramaphosa/,full,664,660,likely-verbatim
2026-07-07-ifc-150m-airtel-africa-digital-infrastructure.md,https://techafricanews.com/2026/07/07/ifc-provides-150-million-to-airtel-africa-to-expand-digital-infrastructure/,full,66,470,likely-summary
2026-07-07-malatsi-sita-30-days-recovery.md,https://www.dailymaverick.co.za/article/2026-07-07-malatsi-gives-sita-30-days-to-come-up-with-a-recovery-plan/,full,1013,1262,ambiguous
2026-07-07-namibia-calls-for-inclusive-ai-governance-un-dialogue-techreviewafrica.md,https://techreviewafrica.com/news/6207/namibia-calls-for-inclusive-ai-governance-and-greater-investment-in-digital-capacity-at-un-dialogue,full,148,413,likely-summary
2026-07-07-tanzania-calls-global-cooperation-ai-governance.md,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-calls-for-stronger-global-cooperation-on-ai-governance-5520194,full,242,568,likely-summary
2026-07-07-techcabal-catalyst-derfj-50m-fund.md,https://techcabal.com/2026/07/07/francophone-weekly-by-techcabal-030/,full,164,2652,likely-summary
2026-07-07-togo-archives-gestion-publique.md,https://www.togofirst.com/fr/gestion-publique/0707-19475-togo-la-transition-numerique-relance-le-chantier-de-la-gestion-des-archives,full,259,951,likely-summary
2026-07-08-grcro-fraude-blanchiment-ia.md,https://www.togofirst.com/fr/gouvernance-economique/0807-19511-lutte-contre-la-fraude-et-le-blanchiment-a-lome-des-experts-reflechissent-au-role-de-l-ia,full,230,1174,likely-summary
2026-07-08-lesoleil-ia-cooperation-mondiale.md,https://lesoleil.sn/actualites/technologie/ia-le-senegal-plaide-pour-une-cooperation-mondiale-inclusive/,full,173,700,likely-summary
2026-07-08-moov-africa-togo-mobile-money-services.md,https://www.togofirst.com/fr/telecoms/0807-19499-mobile-money-moov-africa-togo-lance-de-nouveaux-services-pour-renforcer-sa-position,full,190,1087,likely-summary
2026-07-08-nandi-ndaitwah-pushes-ai-jobs-huawei-talks-namibian.md,https://www.namibian.com.na/nandi-ndaitwah-pushes-ai-jobs-in-huawei-talks/,full,194,363,likely-summary
2026-07-08-smart-zambia-expands-digital-infrastructure.md,https://techafricanews.com/2026/07/08/smart-zambia-expands-digital-infrastructure-to-reach-every-corner-of-the-country/,full,157,616,likely-summary
2026-07-08-ucc-enforcement-against-illegal-public-wifi.md,https://techafricanews.com/2026/07/08/uganda-begins-nationwide-enforcement-against-illegal-public-wi-fi-services/,full,155,519,likely-summary
2026-07-09-beac-joins-papss-central-africa.md,https://techafricanews.com/2026/07/09/beac-joins-papss-to-strengthen-cross-border-payments-in-central-africa/,full,294,646,ambiguous
2026-07-09-experts-warn-ai-governance-alone.md,https://www.thecitizen.co.tz/tanzania/news/national/experts-warn-ai-governance-alone-won-t-help-africa-excel-5521398,full,236,635,likely-summary
2026-07-09-fintech-times-stp-fintech-analysis.md,https://thefintechtimes.com/sao-tome-and-principe-fintech-in-africas-second-smallest-nation/,full,413,1248,likely-summary
2026-07-09-nation-src-cheque-phaseout-2028.md,https://nation.sc/articles/31435/src-introduces-new-cheque-payment-limits-plans-full-phase-out-by-2028,full,127,208,likely-summary
2026-07-09-national-e-health-master-plan-2025-2029-roadmap-lesahel.md,https://www.lesahel.org/atelier-de-la-direction-de-la-e-sante-vers-une-transformation-numerique-du-systeme-de-sante/,full,182,618,likely-summary
2026-07-10-1000-civil-servants-digital-skills.md,https://sierraloaded.sl/news/sierra-leone-digital-skills-civil-servants/,full,228,839,likely-summary
2026-07-10-ansi-smart-villages-tabelot-lesahel.md,https://www.lesahel.org/projet-de-villages-intelligents-de-lansi-a-tabelot-le-numerique-au-service-de-linclusion-et-du-developpement-local/,full,186,995,likely-summary
2026-07-10-digital-services-strengthen-zambia-finances.md,https://itweb.africa/article/digital-services-strengthen-zambia-finances/JBwEr7n3zk3M6Db2,full,152,394,likely-summary
2026-07-10-eac-tanzania-rwanda-cross-border-payments.md,https://www.thecitizen.co.tz/tanzania/business/eac-advances-tanzania-rwanda-cross-border-digital-payments-integration-5523374,full,259,598,likely-summary
2026-07-10-linx-kenya-peering-network-itweb.md,https://itweb.africa/article/linx-expands-kenya-peering-network/5yONP7ErXpRMXWrb,full,302,351,ambiguous
2026-07-10-macra-undp-ai-digital-id-collaboration-itweb.md,https://itweb.africa/article/malawi-explores-ai-digital-ids-collaboration/nWJadMbNlybMbjO1,full,143,409,likely-summary
2026-07-10-rwanda-egypt-ai-mou-techafricanews.md,https://techafricanews.com/2026/07/10/rwanda-and-egypt-deepen-ai-cooperation-with-new-digital-partnership/,full,237,335,likely-summary
2026-07-10-sarb-explores-digital-identity.md,https://www.ewn.co.za/2026/07/10/sarb-explores-digital-identity-system-to-secure-financial-sector,full,307,290,likely-summary
2026-07-10-techafricanews-sonatel-gandoul-oneweb.md,https://techafricanews.com/2026/07/10/sonatel-expands-gandoul-teleport-with-eutelsat-oneweb-satellite-gateway/,full,161,705,likely-summary
2026-07-13-gungadin-ai-economic-pillar-interview-mauritiustimes.md,https://www.mauritiustimes.com/mt/ai-will-not-become-an-economic-pillar-because-we-declare-it/,full,163,2852,likely-summary
2026-07-13-libya-geneva-digital-sovereignty-financing-alwasat.md,https://alwasat.ly/news/libya/524615,full,116,654,likely-summary
2026-07-13-makerere-afriventia-fintech-fridays.md,https://www.newvision.co.ug/category/business/makerere-innovation-incubation-center-afriven-NV_236970_072026,full,120,500,likely-summary
2026-07-13-national-id-cards-collection-greater-yei-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2026/07/13/thousand-begin-collecting-national-identity-cards-in-greater-yei/,full,263,460,likely-summary
2026-07-13-nyuma-ya-pazia-utapeli-mtandaoni.md,https://www.mwananchi.co.tz/mw/habari/kitaifa/nyuma-ya-pazia-utapeli-mtandaoni-5525228,full,179,1491,likely-summary
2026-07-13-privacy-of-communications-moustass-leaks-mauritiustimes.md,https://www.mauritiustimes.com/mt/can-mauritians-still-trust-the-privacy-of-their-communications/,full,177,1837,likely-summary
2026-07-13-sarb-qr-plus-checkout.md,https://www.bizcommunity.com/article/massive-payment-change-sarbs-qr-could-simplify-checkout-nationwide-620801a,full,986,1090,likely-summary
2026-07-13-smart-africa-au-renew-ai-commitment.md,https://techreviewafrica.com/news/6280/smart-africa-and-african-union-renew-commitment-to-advancing-africas-ai-agenda,full,209,313,likely-summary
2026-07-14-dna-plan-could-swallow-e126m-of-home-affairs-budget.md,https://times.co.sz/38899/news/dna-plan-could-swallow-e126m-of-home-affairs-budget/,full,450,1432,ambiguous
2026-07-14-dtb-safaricom-sim-swap-fraud-nation.md,https://nation.africa/kenya/business/dtb-safaricom-liable-for-sh4-4m-sim-swap-fraud-loss-court-rules-5526734,full,780,1049,likely-verbatim | http 403
2026-07-14-lesoleil-bank-to-wallet-revolution.md,https://lesoleil.sn/actualites/economie/bank-to-wallet-une-revolution-sans-limites-1-2/,full,155,1318,likely-summary
2026-07-14-macra-data-protection-registration-fees-consultation-itweb.md,https://itweb.africa/article/malawi-advances-data-protection-framework/xnklOvz14wkq4Ymz,full,173,467,likely-summary
2026-07-14-migrates-retail-payments-ekash-itweb.md,https://itweb.africa/article/rwanda-migrates-retail-payments-to-ekash/rxP3jqBEnOoMA2ye,full,331,395,likely-summary
2026-07-14-namibia-pushes-cyber-security-reforms-itweb.md,https://itweb.africa/article/namibia-pushes-cyber-security-reforms/mQwkoq6YJWlM3r9A,full,159,377,likely-summary
2026-07-14-togo-langues-nationales-ia.md,https://www.togofirst.com/fr/culture/1407-19555-au-togo-un-projet-pour-valoriser-les-langues-nationales-via-lintelligence-artificielle,full,276,1113,likely-summary
2026-07-14-waemu-unified-fintech-market.md,https://techcabal.com/2026/07/14/francophone-weekly-by-techcabal-031/,full,307,3407,likely-summary
2026-07-14-why-sa-banks-charge-instant-payments.md,https://techcabal.com/2026/07/14/why-south-african-banks-charge-for-instant-payments/,full,826,958,likely-verbatim | extract too short
2026-07-15-ekash-nationwide-interoperable-wearetech.md,https://www.wearetech.africa/en/fils-uk/news/tech/rwanda-launches-ekash-to-enable-nationwide-instant-interoperable-payments,full,483,784,likely-summary
2026-07-15-herotel-amazon-leo-distributor.md,https://www.dailymaverick.co.za/article/2026-07-15-herotel-chosen-as-amazon-leo-distributor-in-maziv-race-for-satellite-internet/,full,1074,1090,likely-verbatim
2026-07-15-internet-traffic-surges-57pc-q1-2026.md,https://www.newsday.co.zw/local-news/article/200058335/internet-traffic-surges-57,full,141,608,likely-summary
2026-07-15-journalists-urged-learn-cybersecurity-laws.md,https://www.lusakatimes.com/2026/07/15/journalists-urged-to-learn-cybersecurity-laws/,failed,236,,likely-summary | http 403 | http 403 | http 403
2026-07-15-mawakili-serikali-kujiandaa-ai-mikataba.md,https://www.mwananchi.co.tz/mw/habari/kitaifa/mawakili-wa-serikali-watakiwa-kujiandaa-na-ai-mikataba-ya-kimkakati-5528198,full,162,698,likely-summary
2026-07-15-netone-at-30-digital-future.md,https://www.263chat.com/netone-at-30-from-zimbabwes-first-mobile-call-to-a-digital-future/,full,202,942,likely-summary
2026-07-15-nigeria-national-database-still-fragmented.md,https://www.vanguardngr.com/2026/07/why-nigerias-national-database-s-still-fragmented-despite-nimcs-claims/,full,110,1765,likely-summary
2026-07-15-ramaphosa-malatsi-meet-amazon.md,https://mybroadband.co.za/news/government/658241-cyril-ramaphosa-and-solly-malatsi-meet-amazon-to-discuss-starlink-competitor.html,failed,859,,likely-verbatim | http 403 | http 403 | http 403
2026-07-15-tanzania-urged-prepare-health-workforce-ai.md,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-urged-to-prepare-health-workforce-for-ai-5527118,full,218,995,ambiguous
2026-07-15-tmo-national-health-identifier-pilot.md,https://tmo-mag.com.tn/tunisias-digital-health-revolution-over-9000-patients-registered-in-national-id-pilot-program/,full,252,384,likely-summary
2026-07-15-wearetech-sonatel-maxit-brt.md,https://www.wearetech.africa/en/fils-uk/news/tech/senegal-sonatel-connects-max-it-app-to-dakar-bus-rapid-transit-network,full,163,677,likely-summary
2026-07-16-absa-joins-home-affairs-smart-id.md,https://www.sanews.gov.za/south-africa/home-affairs-announces-absa-joining-banking-sector-provide-smart-ids,kept,434,322,ambiguous | stored longer (434)
2026-07-16-aes-biometric-passport-tiani-first-enrollee-actuniger.md,https://www.actuniger.com/politique/22202-passeport-biometrique-aes-le-president-de-la-republique-donne-le-coup-denvoi-de-la-phase-denrolement-du-nouveau-document-de-voyage.html,full,464,1042,likely-summary
